subscription_id,customer_id,plan,contract_type,start_date,end_date,status,monthly_fee,tenure_months
18566,18566,Standard,Monthly,2024-06-26,2026-01-07,Churned,99,18
18567,18567,Standard,Annual,2024-09-08,2026-04-07,Churned,99,19
18568,18568,Standard,Monthly,2026-02-12,,Active,99,3
18569,18569,Standard,Monthly,2026-02-19,,Active,99,3
18570,18570,Standard,Monthly,2024-08-04,,Active,99,22
18571,18571,Standard,Monthly,2026-03-07,,Active,99,2
18572,18572,Standard,Monthly,2024-04-24,2025-06-01,Churned,99,13
18573,18573,Premium,Monthly,2023-12-08,,Active,199,30
18574,18574,Standard,Monthly,2026-03-10,,Active,99,2
18575,18575,Basic,Monthly,2025-02-10,,Active,49,15
18576,18576,Basic,Monthly,2025-09-10,,Active,49,8
18577,18577,Basic,Monthly,2023-11-27,2025-08-05,Churned,49,20
18578,18578,Premium,Monthly,2024-06-09,,Active,199,24
18579,18579,Premium,Monthly,2023-09-22,,Active,199,32
18580,18580,Basic,Monthly,2024-01-27,,Active,49,28
18581,18581,Basic,Annual,2025-11-24,,Active,49,6
18582,18582,Basic,Monthly,2023-09-01,2023-10-10,Churned,49,1
18583,18583,Standard,Monthly,2024-02-24,,Active,99,27
18584,18584,Premium,Monthly,2025-04-15,2026-04-16,Churned,199,12
18585,18585,Premium,Monthly,2023-09-08,2024-10-04,Churned,199,13
18586,18586,Standard,Annual,2024-09-04,,Active,99,21
18587,18587,Basic,Monthly,2024-05-04,2026-03-23,Churned,49,22
18588,18588,Basic,Monthly,2023-11-03,,Active,49,31
18589,18589,Basic,Annual,2025-04-28,,Active,49,13
18590,18590,Premium,Monthly,2024-12-11,,Active,199,17
18591,18591,Basic,Annual,2024-09-08,,Active,49,21
18592,18592,Premium,Monthly,2024-04-09,,Active,199,26
18593,18593,Basic,Annual,2024-04-18,2025-05-01,Churned,49,12
18594,18594,Enterprise,Monthly,2026-01-24,,Active,499,4
18595,18595,Standard,Monthly,2026-05-05,,Active,99,0
18596,18596,Basic,Annual,2024-05-15,2024-12-14,Churned,49,7
18597,18597,Basic,Monthly,2026-01-20,,Active,49,4
18598,18598,Standard,Monthly,2024-04-03,2025-10-04,Churned,99,18
18599,18599,Basic,Monthly,2024-07-18,2026-05-23,Churned,49,22
18600,18600,Standard,Monthly,2026-03-20,,Active,99,2
18601,18601,Premium,Monthly,2024-02-21,,Active,199,27
18602,18602,Premium,Monthly,2023-07-07,,Active,199,35
18603,18603,Basic,Monthly,2025-11-18,,Active,49,6
18604,18604,Enterprise,Monthly,2024-07-29,2024-08-29,Churned,499,1
18605,18605,Basic,Monthly,2025-09-29,,Active,49,8
18606,18606,Premium,Annual,2026-02-17,,Active,199,3
18607,18607,Standard,Monthly,2025-06-21,2026-04-06,Churned,99,9
18608,18608,Premium,Annual,2023-11-21,,Active,199,30
18609,18609,Premium,Annual,2025-07-09,2025-11-09,Churned,199,4
18610,18610,Basic,Annual,2025-12-30,2026-02-01,Churned,49,1
18611,18611,Basic,Monthly,2024-05-02,2026-02-22,Churned,49,22
18612,18612,Standard,Annual,2024-03-21,,Active,99,26
18613,18613,Standard,Monthly,2024-03-31,,Active,99,26
18614,18614,Basic,Monthly,2023-12-10,2025-09-05,Churned,49,21
18615,18615,Premium,Monthly,2023-08-23,,Active,199,33
18616,18616,Basic,Annual,2024-12-11,2026-02-15,Churned,49,14
18617,18617,Enterprise,Monthly,2023-06-27,,Active,499,35
18618,18618,Basic,Monthly,2024-11-23,,Active,49,18
18619,18619,Standard,Monthly,2024-12-31,,Active,99,17
18620,18620,Basic,Monthly,2025-03-20,,Active,49,14
18621,18621,Basic,Annual,2024-06-04,,Active,49,24
18622,18622,Basic,Annual,2024-03-29,2024-09-17,Churned,49,5
18623,18623,Basic,Monthly,2024-08-18,2025-07-29,Churned,49,11
18624,18624,Premium,Monthly,2023-09-06,,Active,199,33
18625,18625,Premium,Monthly,2026-01-20,,Active,199,4
18626,18626,Enterprise,Annual,2026-02-20,,Active,499,3
18627,18627,Standard,Annual,2025-08-12,,Active,99,9
18628,18628,Standard,Annual,2023-11-03,,Active,99,31
18629,18629,Standard,Annual,2024-03-27,,Active,99,26
18630,18630,Basic,Annual,2025-04-20,2025-07-13,Churned,49,2
18631,18631,Standard,Monthly,2025-10-29,,Active,99,7
18632,18632,Basic,Monthly,2025-08-13,,Active,49,9
18633,18633,Premium,Annual,2025-07-09,,Active,199,10
18634,18634,Standard,Annual,2025-02-23,,Active,99,15
18635,18635,Basic,Monthly,2023-12-04,2024-11-05,Churned,49,11
18636,18636,Basic,Annual,2026-05-15,,Active,49,0
18637,18637,Basic,Monthly,2025-11-02,2026-04-24,Churned,49,5
18638,18638,Basic,Annual,2025-07-18,,Active,49,10
18639,18639,Basic,Monthly,2024-02-14,2025-03-31,Churned,49,13
18640,18640,Basic,Monthly,2023-09-18,,Active,49,32
18641,18641,Standard,Annual,2025-01-05,,Active,99,17
18642,18642,Basic,Monthly,2025-07-22,,Active,49,10
18643,18643,Basic,Monthly,2025-02-15,,Active,49,15
18644,18644,Standard,Annual,2024-01-31,,Active,99,28
18645,18645,Premium,Monthly,2026-03-13,,Active,199,2
18646,18646,Basic,Monthly,2024-01-11,2025-05-21,Churned,49,16
18647,18647,Standard,Monthly,2026-03-07,,Active,99,2
18648,18648,Basic,Monthly,2023-07-19,2024-09-25,Churned,49,14
18649,18649,Basic,Annual,2024-05-09,2024-08-03,Churned,49,2
18650,18650,Basic,Monthly,2025-10-27,,Active,49,7
18651,18651,Standard,Monthly,2025-04-22,,Active,99,13
18652,18652,Basic,Monthly,2025-02-01,2025-06-07,Churned,49,4
18653,18653,Basic,Annual,2023-10-15,,Active,49,32
18654,18654,Basic,Monthly,2025-05-16,2026-05-01,Churned,49,11
18655,18655,Basic,Monthly,2026-03-11,,Active,49,2
18656,18656,Standard,Monthly,2025-01-13,,Active,99,16
18657,18657,Standard,Annual,2024-01-14,,Active,99,28
18658,18658,Basic,Monthly,2026-01-04,,Active,49,4
18659,18659,Basic,Monthly,2023-07-10,,Active,49,35
18660,18660,Basic,Monthly,2024-05-11,2026-02-28,Churned,49,21
18661,18661,Basic,Annual,2024-09-30,2025-08-03,Churned,49,10
18662,18662,Standard,Monthly,2023-11-03,,Active,99,31
18663,18663,Enterprise,Monthly,2023-12-18,,Active,499,29
18664,18664,Enterprise,Monthly,2026-04-18,,Active,499,1
18665,18665,Basic,Monthly,2024-09-29,,Active,49,20
18666,18666,Standard,Monthly,2025-03-26,,Active,99,14
18667,18667,Standard,Monthly,2024-12-22,2025-11-30,Churned,99,11
18668,18668,Basic,Annual,2024-03-01,2025-12-25,Churned,49,22
18669,18669,Basic,Monthly,2026-03-04,,Active,49,2
18670,18670,Standard,Monthly,2026-05-04,,Active,99,0
18671,18671,Basic,Monthly,2023-07-10,,Active,49,35
18672,18672,Premium,Monthly,2023-11-05,,Active,199,31
18673,18673,Basic,Annual,2026-05-15,,Active,49,0
18674,18674,Basic,Monthly,2025-04-18,,Active,49,13
18675,18675,Basic,Monthly,2025-03-10,2026-01-08,Churned,49,10
18676,18676,Premium,Monthly,2023-11-08,,Active,199,31
18677,18677,Premium,Monthly,2023-11-18,,Active,199,30
18678,18678,Standard,Annual,2026-03-08,,Active,99,2
18679,18679,Premium,Monthly,2025-09-29,,Active,199,8
18680,18680,Enterprise,Monthly,2023-08-30,,Active,499,33
18681,18681,Standard,Monthly,2025-07-05,,Active,99,11
18682,18682,Basic,Annual,2024-08-12,2025-05-19,Churned,49,9
18683,18683,Standard,Annual,2024-03-20,,Active,99,26
18684,18684,Standard,Annual,2024-11-23,2025-02-18,Churned,99,2
18685,18685,Standard,Monthly,2025-06-05,,Active,99,12
18686,18686,Premium,Monthly,2024-08-16,,Active,199,21
18687,18687,Premium,Monthly,2024-02-10,,Active,199,28
18688,18688,Basic,Monthly,2025-02-10,,Active,49,15
18689,18689,Standard,Monthly,2023-09-08,,Active,99,33
18690,18690,Standard,Monthly,2024-10-16,2026-05-10,Churned,99,19
18691,18691,Basic,Monthly,2023-09-14,2025-02-26,Churned,49,17
18692,18692,Basic,Monthly,2025-04-26,,Active,49,13
18693,18693,Premium,Monthly,2023-12-31,2025-10-12,Churned,199,21
18694,18694,Standard,Monthly,2023-07-21,,Active,99,34
18695,18695,Premium,Monthly,2025-03-22,,Active,199,14
18696,18696,Basic,Annual,2024-05-09,2025-11-10,Churned,49,18
18697,18697,Basic,Monthly,2025-04-11,2025-10-24,Churned,49,6
18698,18698,Standard,Annual,2024-07-08,,Active,99,23
18699,18699,Standard,Monthly,2025-04-19,2025-09-18,Churned,99,5
18700,18700,Standard,Monthly,2023-12-05,,Active,99,30
18701,18701,Standard,Annual,2024-04-01,,Active,99,26
18702,18702,Premium,Annual,2024-03-18,,Active,199,26
18703,18703,Premium,Annual,2024-02-03,,Active,199,28
18704,18704,Standard,Annual,2024-09-25,,Active,99,20
18705,18705,Basic,Monthly,2026-02-12,,Active,49,3
18706,18706,Basic,Annual,2024-11-24,2026-03-13,Churned,49,15
18707,18707,Basic,Monthly,2026-04-05,,Active,49,1
18708,18708,Standard,Annual,2026-02-06,,Active,99,3
18709,18709,Basic,Annual,2025-02-23,2025-06-29,Churned,49,4
18710,18710,Premium,Annual,2025-10-09,,Active,199,7
18711,18711,Standard,Monthly,2024-09-27,,Active,99,20
18712,18712,Basic,Monthly,2024-05-17,2025-11-19,Churned,49,18
18713,18713,Basic,Monthly,2026-03-02,,Active,49,3
18714,18714,Standard,Monthly,2025-05-15,,Active,99,12
18715,18715,Basic,Monthly,2023-11-25,,Active,49,30
18716,18716,Basic,Monthly,2023-08-21,2023-10-29,Churned,49,2
18717,18717,Standard,Monthly,2023-08-29,,Active,99,33
18718,18718,Enterprise,Annual,2024-11-12,,Active,499,18
18719,18719,Premium,Annual,2024-10-08,,Active,199,20
18720,18720,Basic,Monthly,2026-01-04,2026-04-19,Churned,49,3
18721,18721,Standard,Monthly,2024-11-02,,Active,99,19
18722,18722,Standard,Monthly,2024-05-10,,Active,99,25
18723,18723,Premium,Monthly,2024-08-10,2025-06-18,Churned,199,10
18724,18724,Enterprise,Monthly,2023-09-12,,Active,499,33
18725,18725,Basic,Annual,2024-11-11,,Active,49,18
18726,18726,Enterprise,Monthly,2024-06-05,2025-01-09,Churned,499,7
18727,18727,Basic,Monthly,2025-03-06,2025-05-12,Churned,49,2
18728,18728,Basic,Annual,2024-05-31,2025-10-04,Churned,49,16
18729,18729,Basic,Monthly,2025-07-01,,Active,49,11
18730,18730,Premium,Monthly,2024-01-08,,Active,199,29
18731,18731,Standard,Monthly,2025-01-20,,Active,99,16
18732,18732,Basic,Monthly,2024-08-01,,Active,49,22
18733,18733,Premium,Annual,2026-04-09,,Active,199,1
18734,18734,Premium,Monthly,2026-01-18,,Active,199,4
18735,18735,Premium,Monthly,2025-04-18,2025-11-18,Churned,199,7
18736,18736,Enterprise,Monthly,2024-08-15,,Active,499,21
18737,18737,Standard,Monthly,2024-06-27,,Active,99,23
18738,18738,Enterprise,Monthly,2024-10-15,,Active,499,19
18739,18739,Basic,Annual,2025-12-29,,Active,49,5
18740,18740,Premium,Annual,2024-01-16,,Active,199,28
18741,18741,Basic,Monthly,2025-08-20,,Active,49,9
18742,18742,Basic,Monthly,2025-12-11,,Active,49,5
18743,18743,Premium,Annual,2025-08-20,,Active,199,9
18744,18744,Standard,Monthly,2026-01-03,,Active,99,4
18745,18745,Premium,Monthly,2025-11-08,,Active,199,6
18746,18746,Basic,Monthly,2026-02-19,,Active,49,3
18747,18747,Standard,Monthly,2025-05-16,,Active,99,12
18748,18748,Premium,Annual,2025-06-06,,Active,199,12
18749,18749,Standard,Monthly,2025-02-06,,Active,99,16
18750,18750,Standard,Monthly,2025-11-12,,Active,99,6
18751,18751,Premium,Monthly,2025-12-27,,Active,199,5
18752,18752,Basic,Monthly,2024-11-02,2025-01-19,Churned,49,2
18753,18753,Premium,Monthly,2024-07-17,2026-04-04,Churned,199,20
18754,18754,Standard,Monthly,2026-03-28,,Active,99,2
18755,18755,Standard,Monthly,2024-12-02,,Active,99,18
18756,18756,Basic,Monthly,2025-06-30,,Active,49,11
18757,18757,Standard,Monthly,2024-05-03,,Active,99,25
18758,18758,Standard,Annual,2023-07-08,,Active,99,35
18759,18759,Premium,Monthly,2024-10-16,,Active,199,19
18760,18760,Basic,Monthly,2025-08-11,,Active,49,9
18761,18761,Standard,Monthly,2024-12-07,,Active,99,18
18762,18762,Basic,Monthly,2025-01-15,2025-03-13,Churned,49,1
18763,18763,Premium,Monthly,2024-09-12,,Active,199,20
18764,18764,Basic,Monthly,2025-12-10,,Active,49,5
18765,18765,Basic,Annual,2024-02-29,2025-04-10,Churned,49,13
18766,18766,Standard,Monthly,2024-02-17,,Active,99,27
18767,18767,Basic,Monthly,2026-02-13,,Active,49,3
18768,18768,Enterprise,Annual,2024-03-25,,Active,499,26
18769,18769,Basic,Monthly,2025-02-19,2025-09-03,Churned,49,6
18770,18770,Basic,Annual,2024-03-25,,Active,49,26
18771,18771,Standard,Monthly,2025-11-12,,Active,99,6
18772,18772,Standard,Monthly,2024-07-14,,Active,99,22
18773,18773,Standard,Monthly,2023-09-20,,Active,99,32
18774,18774,Standard,Monthly,2023-09-09,,Active,99,33
18775,18775,Premium,Annual,2023-12-20,,Active,199,29
18776,18776,Standard,Monthly,2025-03-10,,Active,99,14
18777,18777,Premium,Monthly,2024-07-28,,Active,199,22
18778,18778,Basic,Monthly,2025-09-06,,Active,49,8
18779,18779,Premium,Monthly,2026-03-15,,Active,199,2
18780,18780,Basic,Monthly,2024-06-10,,Active,49,24
18781,18781,Premium,Monthly,2023-08-08,,Active,199,34
18782,18782,Basic,Annual,2023-10-10,2024-04-01,Churned,49,5
18783,18783,Enterprise,Monthly,2023-12-31,,Active,499,29
18784,18784,Premium,Monthly,2024-11-08,,Active,199,19
18785,18785,Premium,Monthly,2023-08-18,,Active,199,33
18786,18786,Basic,Monthly,2026-02-07,,Active,49,3
18787,18787,Basic,Monthly,2025-10-01,2025-12-09,Churned,49,2
18788,18788,Basic,Annual,2024-11-15,2025-01-31,Churned,49,2
18789,18789,Basic,Annual,2025-12-21,,Active,49,5
18790,18790,Standard,Annual,2024-11-25,,Active,99,18
18791,18791,Basic,Monthly,2026-01-16,,Active,49,4
18792,18792,Basic,Monthly,2024-12-04,2025-05-12,Churned,49,5
18793,18793,Basic,Monthly,2025-06-21,,Active,49,11
18794,18794,Standard,Monthly,2024-07-28,,Active,99,22
18795,18795,Standard,Monthly,2024-05-07,2024-09-11,Churned,99,4
18796,18796,Basic,Monthly,2024-02-07,2025-09-23,Churned,49,19
18797,18797,Standard,Annual,2026-02-21,,Active,99,3
18798,18798,Standard,Monthly,2024-09-23,,Active,99,20
18799,18799,Standard,Annual,2025-02-16,,Active,99,15
18800,18800,Standard,Monthly,2023-11-21,,Active,99,30
18801,18801,Enterprise,Annual,2024-09-13,,Active,499,20
18802,18802,Enterprise,Monthly,2024-03-21,2024-12-28,Churned,499,9
18803,18803,Basic,Monthly,2024-12-03,2025-08-05,Churned,49,8
18804,18804,Basic,Monthly,2025-04-19,,Active,49,13
18805,18805,Basic,Monthly,2024-03-06,,Active,49,27
18806,18806,Standard,Monthly,2025-01-13,,Active,99,16
18807,18807,Basic,Monthly,2026-02-25,,Active,49,3
18808,18808,Premium,Monthly,2025-03-24,,Active,199,14
18809,18809,Basic,Annual,2026-02-01,,Active,49,4
18810,18810,Standard,Monthly,2024-09-08,,Active,99,21
18811,18811,Standard,Annual,2023-07-12,,Active,99,35
18812,18812,Standard,Annual,2025-06-22,,Active,99,11
18813,18813,Basic,Monthly,2023-08-20,,Active,49,33
18814,18814,Standard,Annual,2023-08-13,,Active,99,34
18815,18815,Basic,Annual,2023-08-19,,Active,49,33
18816,18816,Standard,Monthly,2025-07-24,,Active,99,10
18817,18817,Standard,Annual,2023-11-01,2025-05-05,Churned,99,18
18818,18818,Basic,Annual,2026-04-06,,Active,49,1
18819,18819,Standard,Annual,2025-10-24,,Active,99,7
18820,18820,Premium,Annual,2023-07-16,,Active,199,35
18821,18821,Basic,Monthly,2024-01-24,2024-03-07,Churned,49,1
18822,18822,Basic,Monthly,2023-10-13,2024-02-04,Churned,49,3
18823,18823,Standard,Monthly,2025-06-28,,Active,99,11
18824,18824,Standard,Annual,2025-01-09,,Active,99,16
18825,18825,Premium,Monthly,2024-10-05,,Active,199,20
18826,18826,Basic,Monthly,2025-10-08,,Active,49,7
18827,18827,Standard,Monthly,2025-09-23,,Active,99,8
18828,18828,Basic,Monthly,2025-12-22,,Active,49,5
18829,18829,Enterprise,Annual,2025-02-03,,Active,499,16
18830,18830,Basic,Monthly,2023-07-16,,Active,49,35
18831,18831,Basic,Monthly,2025-08-05,2025-10-18,Churned,49,2
18832,18832,Basic,Annual,2026-01-27,,Active,49,4
18833,18833,Basic,Monthly,2023-08-05,2024-03-04,Churned,49,7
18834,18834,Basic,Monthly,2025-05-05,2025-09-26,Churned,49,4
18835,18835,Enterprise,Monthly,2026-01-20,,Active,499,4
18836,18836,Basic,Monthly,2024-02-09,,Active,49,28
18837,18837,Premium,Annual,2024-03-29,,Active,199,26
18838,18838,Standard,Annual,2024-02-27,,Active,99,27
18839,18839,Basic,Monthly,2024-04-24,2025-01-11,Churned,49,8
18840,18840,Basic,Annual,2023-10-05,2024-04-21,Churned,49,6
18841,18841,Standard,Monthly,2024-05-03,,Active,99,25
18842,18842,Premium,Monthly,2024-05-19,,Active,199,24
18843,18843,Basic,Monthly,2025-03-01,,Active,49,15
18844,18844,Premium,Annual,2024-01-18,2025-01-22,Churned,199,12
18845,18845,Premium,Annual,2026-03-03,,Active,199,3
18846,18846,Basic,Monthly,2024-07-13,2026-02-13,Churned,49,19
18847,18847,Premium,Annual,2024-11-29,,Active,199,18
18848,18848,Standard,Monthly,2024-08-20,,Active,99,21
18849,18849,Basic,Monthly,2025-10-15,,Active,49,7
18850,18850,Premium,Annual,2025-12-06,,Active,199,5
18851,18851,Premium,Annual,2023-09-12,,Active,199,33
18852,18852,Basic,Annual,2025-08-30,,Active,49,9
18853,18853,Standard,Monthly,2023-11-15,,Active,99,30
18854,18854,Enterprise,Monthly,2024-06-06,,Active,499,24
18855,18855,Enterprise,Monthly,2024-11-03,,Active,499,19
18856,18856,Premium,Monthly,2026-04-27,,Active,199,1
18857,18857,Standard,Monthly,2024-06-16,,Active,99,23
18858,18858,Basic,Monthly,2025-01-04,,Active,49,17
18859,18859,Standard,Monthly,2025-10-26,,Active,99,7
18860,18860,Basic,Monthly,2024-12-04,,Active,49,18
18861,18861,Basic,Monthly,2026-04-21,,Active,49,1
18862,18862,Enterprise,Monthly,2026-04-27,,Active,499,1
18863,18863,Basic,Annual,2025-05-30,,Active,49,12
18864,18864,Enterprise,Monthly,2023-12-23,2025-09-23,Churned,499,21
18865,18865,Premium,Monthly,2023-07-17,2024-05-04,Churned,199,9
18866,18866,Basic,Monthly,2023-09-25,2024-09-27,Churned,49,12
18867,18867,Basic,Annual,2023-12-18,2024-03-15,Churned,49,2
18868,18868,Premium,Monthly,2024-07-31,,Active,199,22
18869,18869,Standard,Monthly,2023-08-23,,Active,99,33
18870,18870,Standard,Monthly,2025-12-12,,Active,99,5
18871,18871,Standard,Monthly,2024-05-21,,Active,99,24
18872,18872,Premium,Annual,2026-01-08,,Active,199,4
18873,18873,Premium,Annual,2024-09-19,,Active,199,20
18874,18874,Basic,Monthly,2024-08-02,,Active,49,22
18875,18875,Premium,Monthly,2025-08-25,,Active,199,9
18876,18876,Basic,Monthly,2023-11-18,,Active,49,30
18877,18877,Basic,Monthly,2024-04-10,,Active,49,26
18878,18878,Basic,Monthly,2025-01-04,2026-03-01,Churned,49,14
18879,18879,Enterprise,Annual,2026-02-08,,Active,499,3
18880,18880,Premium,Monthly,2025-12-28,,Active,199,5
18881,18881,Basic,Monthly,2024-08-19,2025-08-07,Churned,49,11
18882,18882,Premium,Monthly,2025-07-30,,Active,199,10
18883,18883,Standard,Monthly,2024-05-27,,Active,99,24
18884,18884,Enterprise,Monthly,2024-06-24,,Active,499,23
18885,18885,Basic,Annual,2026-04-12,,Active,49,1
18886,18886,Premium,Annual,2025-10-22,,Active,199,7
18887,18887,Basic,Annual,2025-04-12,2025-11-08,Churned,49,7
18888,18888,Enterprise,Monthly,2024-08-10,2024-11-18,Churned,499,3
18889,18889,Basic,Monthly,2024-10-23,,Active,49,19
18890,18890,Basic,Annual,2023-07-31,,Active,49,34
18891,18891,Standard,Monthly,2026-05-02,,Active,99,1
18892,18892,Standard,Monthly,2026-04-05,,Active,99,1
18893,18893,Basic,Monthly,2024-09-03,,Active,49,21
18894,18894,Standard,Monthly,2026-03-06,,Active,99,2
18895,18895,Basic,Annual,2024-04-20,2024-11-03,Churned,49,6
18896,18896,Standard,Monthly,2026-03-07,,Active,99,2
18897,18897,Basic,Annual,2025-08-02,,Active,49,10
18898,18898,Standard,Monthly,2025-11-11,,Active,99,6
18899,18899,Enterprise,Annual,2025-10-19,,Active,499,7
18900,18900,Basic,Monthly,2025-04-19,,Active,49,13
18901,18901,Standard,Monthly,2025-11-05,,Active,99,6
18902,18902,Standard,Annual,2025-06-18,,Active,99,11
18903,18903,Basic,Monthly,2026-05-21,,Active,49,0
18904,18904,Standard,Monthly,2024-08-04,,Active,99,22
18905,18905,Basic,Monthly,2026-05-11,,Active,49,0
18906,18906,Standard,Monthly,2025-04-16,,Active,99,13
18907,18907,Standard,Monthly,2024-10-23,,Active,99,19
18908,18908,Standard,Monthly,2025-12-18,,Active,99,5
18909,18909,Standard,Monthly,2024-10-25,,Active,99,19
18910,18910,Enterprise,Monthly,2025-03-20,,Active,499,14
18911,18911,Premium,Monthly,2026-03-11,,Active,199,2
18912,18912,Standard,Monthly,2024-01-25,,Active,99,28
18913,18913,Basic,Annual,2023-07-16,2024-09-20,Churned,49,14
18914,18914,Basic,Annual,2025-06-03,,Active,49,12
18915,18915,Premium,Annual,2024-12-12,,Active,199,17
18916,18916,Basic,Annual,2026-02-27,,Active,49,3
18917,18917,Standard,Annual,2026-04-25,,Active,99,1
18918,18918,Enterprise,Monthly,2024-04-25,,Active,499,25
18919,18919,Standard,Monthly,2024-07-22,,Active,99,22
18920,18920,Premium,Monthly,2024-06-21,,Active,199,23
18921,18921,Standard,Annual,2024-09-29,,Active,99,20
18922,18922,Premium,Annual,2024-02-02,2024-04-21,Churned,199,2
18923,18923,Enterprise,Monthly,2024-10-27,,Active,499,19
18924,18924,Standard,Monthly,2025-05-29,,Active,99,12
18925,18925,Basic,Monthly,2024-02-15,2024-08-08,Churned,49,5
18926,18926,Premium,Monthly,2026-03-28,,Active,199,2
18927,18927,Standard,Annual,2024-10-24,,Active,99,19
